BRAND,SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
POKANA,4753B - SURGICAL MASK,4753 - MASK,MISC & STATIONARY,1.11,1.11,0.0,23.5,30.0,0.2766,1.42,1.55,0.0915,12851.0,12059.0,-0.0616,18303.0,18712.0,0.0223,33.0,58.0,0.7576
SENSI,4753B - SURGICAL MASK,4753 - MASK,MISC & STATIONARY,1.12,1.1,-0.0179,79.5,71.67,-0.0985,1.16,1.19,0.0259,26618.0,26433.0,-0.007,30893.0,31399.0,0.0164,137.0,181.0,0.3212
SKRINEER,4753B - SURGICAL MASK,4753 - MASK,MISC & STATIONARY,1.06,1.12,0.0566,35.5,39.67,0.1175,1.06,1.11,0.0472,23920.0,25572.0,0.0691,25348.0,28440.0,0.122,67.0,107.0,0.597
SOFTIES,4753B - SURGICAL MASK,4753 - MASK,MISC & STATIONARY,1.15,1.16,0.0087,147.0,159.0,0.0816,1.21,1.31,0.0826,17937.0,18088.0,0.0084,21701.0,23768.0,0.0952,243.0,363.0,0.4938
THANKFUL,4753B - SURGICAL MASK,4753 - MASK,MISC & STATIONARY,1.0,1.0,0.0,1.5,7.33,3.8867,1.0,1.05,0.05,9567.0,9495.0,-0.0075,9567.0,9948.0,0.0398,3.0,21.0,6.0
WINGSCARE,4753B - SURGICAL MASK,4753 - MASK,MISC & STATIONARY,1.14,1.17,0.0263,7.0,2.0,-0.7143,1.0,1.0,0.0,10614.0,11083.0,0.0442,10614.0,11083.0,0.0442,14.0,6.0,-0.5714
ALFAMART,4753C - REUSABLE MASK,4753 - MASK,MISC & STATIONARY,,1.0,,,0.33,,,1.0,,,15200.0,,,15200.0,,,1.0,
DISNEY,4753C - REUSABLE MASK,4753 - MASK,MISC & STATIONARY,1.0,1.0,0.0,1.0,0.67,-0.33,1.0,1.0,0.0,14900.0,14900.0,0.0,14900.0,14900.0,0.0,2.0,2.0,0.0
MASKER,4753C - REUSABLE MASK,4753 - MASK,MISC & STATIONARY,1.0,1.0,0.0,0.5,2.0,3.0,1.0,1.2,0.2,5900.0,8100.0,0.3729,5900.0,9720.0,0.6475,1.0,5.0,4.0
SCORLINES,4753C - REUSABLE MASK,4753 - MASK,MISC & STATIONARY,1.0,1.0,0.0,1.0,1.33,0.33,1.0,1.0,0.0,5500.0,14900.0,1.7091,5500.0,14900.0,1.7091,2.0,4.0,1.0
ALFAMART,4753D - KIDS MASK,4753 - MASK,MISC & STATIONARY,1.0,1.0,0.0,3.0,1.67,-0.4433,1.0,1.0,0.0,8233.0,10700.0,0.2996,8233.0,10700.0,0.2996,6.0,5.0,-0.1667
SCORLINES,4753D - KIDS MASK,4753 - MASK,MISC & STATIONARY,1.0,1.0,0.0,1.0,1.33,0.33,1.0,1.0,0.0,14900.0,14900.0,0.0,14900.0,14900.0,0.0,2.0,4.0,1.0
SENSI,4753D - KIDS MASK,4753 - MASK,MISC & STATIONARY,1.26,1.27,0.0079,23.0,28.33,0.2317,1.1,1.25,0.1364,20137.0,20479.0,0.017,22055.0,25599.0,0.1607,42.0,68.0,0.619
ALFAMART,4753F - BOX MASK,4753 - MASK,MISC & STATIONARY,1.0,1.12,0.12,12.5,13.67,0.0936,1.09,1.17,0.0734,32768.0,39307.0,0.1996,35617.0,46046.0,0.2928,23.0,35.0,0.5217
SOS,4753F - BOX MASK,4753 - MASK,MISC & STATIONARY,1.0,1.22,0.22,1.5,3.0,1.0,1.5,1.5,0.0,42900.0,52433.0,0.2222,64350.0,78650.0,0.2222,2.0,6.0,2.0
THANKFUL,4753F - BOX MASK,4753 - MASK,MISC & STATIONARY,1.0,,,1.5,,,1.0,,,54967.0,,,54967.0,,,3.0,,
WINGSCARE,4753F - BOX MASK,4753 - MASK,MISC & STATIONARY,1.0,,,2.0,,,1.0,,,85025.0,,,85025.0,,,4.0,,
ALFA,5442A - WOMEN SANDALS,5442 - LADIES SANDALS,MISC & STATIONARY,1.0,1.07,0.07,7.0,9.0,0.2857,1.0,1.08,0.08,30343.0,33144.0,0.0923,30343.0,35796.0,0.1797,14.0,25.0,0.7857
ALFA,5443A - MEN SANDALS,5443 - MEN SANDALS,MISC & STATIONARY,1.06,1.08,0.0189,17.5,21.33,0.2189,1.0,1.07,0.07,28637.0,29495.0,0.03,28637.0,31462.0,0.0986,35.0,60.0,0.7143
ALFAMART,5443A - MEN SANDALS,5443 - MEN SANDALS,MISC & STATIONARY,1.0,1.0,0.0,13.5,6.67,-0.5059,1.0,1.0,0.0,38359.0,37235.0,-0.0293,38359.0,37235.0,-0.0293,27.0,20.0,-0.2593
SCORLINES,5821A - UMBRELLA,5821 - UMBRELLA,MISC & STATIONARY,1.0,1.0,0.0,4.0,3.33,-0.1675,1.0,1.0,0.0,64525.0,64650.0,0.0019,64525.0,64650.0,0.0019,8.0,10.0,0.25
BURUNG LAYANG,1911A - INSTANT FRIED NOODLE 65-100G,1911 - INSTANT NOODLE BAG,NOODLE,1.0,1.0,0.0,1.5,0.67,-0.5533,1.0,1.0,0.0,4900.0,4900.0,0.0,4900.0,4900.0,0.0,3.0,2.0,-0.3333
GAGA,1911A - INSTANT FRIED NOODLE 65-100G,1911 - INSTANT NOODLE BAG,NOODLE,2.72,1.74,-0.3603,498.5,178.33,-0.6423,1.12,1.09,-0.0268,9428.0,6242.0,-0.3379,10597.0,6816.0,-0.3568,887.0,490.0,-0.4476
INDOMIE,1911A - INSTANT FRIED NOODLE 65-100G,1911 - INSTANT NOODLE BAG,NOODLE,3.43,3.39,-0.0117,5281.0,4834.0,-0.0846,1.45,1.59,0.0966,11449.0,11264.0,-0.0162,16588.0,17956.0,0.0825,7290.0,9097.0,0.2479
MIE OVEN,1911A - INSTANT FRIED NOODLE 65-100G,1911 - INSTANT NOODLE BAG,NOODLE,1.45,1.33,-0.0828,5.5,1.0,-0.8182,1.0,1.0,0.0,4709.0,4267.0,-0.0939,4709.0,4267.0,-0.0939,11.0,3.0,-0.7273
RICHEESE,1911A - INSTANT FRIED NOODLE 65-100G,1911 - INSTANT NOODLE BAG,NOODLE,1.44,,,4.5,,,1.0,,,5156.0,,,5156.0,,,9.0,,
SEDAAP,1911A - INSTANT FRIED NOODLE 65-100G,1911 - INSTANT NOODLE BAG,NOODLE,2.27,2.62,0.1542,2367.0,2307.33,-0.0252,1.28,1.37,0.0703,7400.0,8545.0,0.1547,9485.0,11735.0,0.2372,3693.0,5040.0,0.3647
BURUNG LAYANG,1911B - INSTANT BOILED NOODLE 50-99G,1911 - INSTANT NOODLE BAG,NOODLE,2.0,2.33,0.165,1.0,2.0,1.0,1.0,1.0,0.0,11800.0,13767.0,0.1667,11800.0,13767.0,0.1667,2.0,6.0,2.0
GAGA,1911B - INSTANT BOILED NOODLE 50-99G,1911 - INSTANT NOODLE BAG,NOODLE,3.02,2.29,-0.2417,288.0,117.0,-0.5938,1.1,1.19,0.0818,8945.0,6825.0,-0.237,9871.0,8094.0,-0.18,522.0,296.0,-0.433
INDOMIE,1911B - INSTANT BOILED NOODLE 50-99G,1911 - INSTANT NOODLE BAG,NOODLE,3.72,3.57,-0.0403,5512.0,5446.0,-0.012,1.47,1.61,0.0952,12193.0,11639.0,-0.0454,17864.0,18761.0,0.0502,7524.0,10136.0,0.3472
MIE OVEN,1911B - INSTANT BOILED NOODLE 50-99G,1911 - INSTANT NOODLE BAG,NOODLE,1.4,,,2.5,,,1.0,,,4760.0,,,4760.0,,,5.0,,
SEDAAP,1911B - INSTANT BOILED NOODLE 50-99G,1911 - INSTANT NOODLE BAG,NOODLE,2.77,3.38,0.2202,2222.5,2262.67,0.0181,1.33,1.45,0.0902,8793.0,10725.0,0.2197,11734.0,15573.0,0.3272,3331.0,4675.0,0.4035
MOMOGI,1911C - INSTANT BOILED NOODLE 100-190G,1911 - INSTANT NOODLE BAG,NOODLE,,1.57,,,2.33,,,1.0,,,20643.0,,,20643.0,,,7.0,
ARIRANG,1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,2.0,1.57,-0.215,3.5,7.0,1.0,1.0,1.05,0.05,30086.0,22786.0,-0.2426,30086.0,23925.0,-0.2048,7.0,20.0,1.8571
GEKIKARA,1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.33,1.31,-0.015,87.5,105.33,0.2038,1.11,1.19,0.0721,10819.0,10946.0,0.0117,12060.0,13003.0,0.0782,157.0,266.0,0.6943
INDOMIE,1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.59,1.55,-0.0252,580.5,493.0,-0.1507,1.24,1.29,0.0403,9825.0,9558.0,-0.0272,12135.0,12367.0,0.0191,940.0,1143.0,0.216
KOBE,1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.34,1.19,-0.1119,40.0,26.0,-0.35,1.03,1.01,-0.0194,7805.0,7031.0,-0.0992,8005.0,7122.0,-0.1103,78.0,77.0,-0.0128
LEMONILO,1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.39,1.4,0.0072,37.5,32.33,-0.1379,1.03,1.17,0.1359,9799.0,9690.0,-0.0111,10067.0,11324.0,0.1249,73.0,83.0,0.137
MUJIGAE,1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.02,1.02,0.0,23.0,18.67,-0.1883,1.02,1.04,0.0196,20209.0,20134.0,-0.0037,20658.0,20880.0,0.0107,45.0,54.0,0.2
NISSIN,1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.34,1.28,-0.0448,28.0,28.33,0.0118,1.06,1.06,0.0,10696.0,10760.0,0.006,11302.0,11433.0,0.0116,53.0,80.0,0.5094
NONG SHIM,1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.43,1.4,-0.021,125.5,114.33,-0.089,1.13,1.15,0.0177,22797.0,23033.0,0.0104,25660.0,26511.0,0.0332,223.0,298.0,0.3363
OMOIDE,1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.2,1.21,0.0083,57.5,44.0,-0.2348,1.08,1.14,0.0556,19564.0,19681.0,0.006,21225.0,22396.0,0.0552,106.0,116.0,0.0943
PALDO,1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.02,1.15,0.1275,262.5,47.67,-0.8184,1.19,1.12,-0.0588,20851.0,23654.0,0.1344,24711.0,26426.0,0.0694,443.0,128.0,-0.7111
SAMYANG,1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.16,1.16,0.0,50.5,55.67,0.1024,1.07,1.08,0.0093,28268.0,27228.0,-0.0368,30373.0,29527.0,-0.0279,94.0,154.0,0.6383
WONHAE,1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.07,1.1,0.028,29.0,27.0,-0.069,1.07,1.05,-0.0187,14936.0,15383.0,0.0299,16043.0,16182.0,0.0087,54.0,77.0,0.4259
MIGELAS,1911E - INSTANT NOODLE BANDED,1911 - INSTANT NOODLE BAG,NOODLE,1.14,1.05,-0.0789,77.0,67.67,-0.1212,1.08,1.19,0.1019,13328.0,12237.0,-0.0819,14353.0,14527.0,0.0121,143.0,171.0,0.1958
SEDAAP,1911E - INSTANT NOODLE BANDED,1911 - INSTANT NOODLE BAG,NOODLE,1.32,1.4,0.0606,1201.5,1535.0,0.2776,1.29,1.43,0.1085,21441.0,22294.0,0.0398,27685.0,31972.0,0.1548,1861.0,3211.0,0.7254
INDOMIE,1911F - INSTANT FRIED NOODLE >100G,1911 - INSTANT NOODLE BAG,NOODLE,2.59,2.58,-0.0039,1862.0,1946.67,0.0455,1.3,1.4,0.0769,11153.0,11131.0,-0.002,14466.0,15548.0,0.0748,2871.0,4181.0,0.4563
MOMOGI,1911F - INSTANT FRIED NOODLE >100G,1911 - INSTANT NOODLE BAG,NOODLE,,1.2,,,1.67,,,1.0,,,15800.0,,,15800.0,,,5.0,
SARIMI,1911F - INSTANT FRIED NOODLE >100G,1911 - INSTANT NOODLE BAG,NOODLE,1.95,1.65,-0.1538,126.0,114.33,-0.0926,1.15,1.17,0.0174,8431.0,7159.0,-0.1509,9702.0,8352.0,-0.1391,219.0,294.0,0.3425
SUKSES,1911F - INSTANT FRIED NOODLE >100G,1911 - INSTANT NOODLE BAG,NOODLE,2.29,2.53,0.1048,342.5,427.67,0.2487,1.26,1.29,0.0238,9924.0,10944.0,0.1028,12473.0,14070.0,0.128,545.0,998.0,0.8312
GEKIKARA,1911G - PREMIUM INSTANT FRIED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.36,1.39,0.0221,252.0,265.67,0.0542,1.12,1.2,0.0714,11030.0,11575.0,0.0494,12409.0,13872.0,0.1179,448.0,665.0,0.4844
INDOMIE,1911G - PREMIUM INSTANT FRIED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.49,1.28,-0.1409,195.0,115.67,-0.4068,1.09,1.08,-0.0092,8971.0,7705.0,-0.1411,9745.0,8329.0,-0.1453,359.0,321.0,-0.1058
KOBE,1911G - PREMIUM INSTANT FRIED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.25,1.39,0.112,35.5,31.0,-0.1268,1.01,1.03,0.0198,7318.0,8157.0,0.1146,7423.0,8429.0,0.1355,70.0,90.0,0.2857
LEMONILO,1911G - PREMIUM INSTANT FRIED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.85,1.69,-0.0865,214.5,234.0,0.0909,1.16,1.28,0.1034,12835.0,11731.0,-0.086,14921.0,15028.0,0.0072,369.0,548.0,0.4851
MUJIGAE,1911G - PREMIUM INSTANT FRIED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.06,1.02,-0.0377,17.5,13.33,-0.2383,1.06,1.03,-0.0283,22786.0,20075.0,-0.119,24167.0,20590.0,-0.148,33.0,39.0,0.1818
NISSIN,1911G - PREMIUM INSTANT FRIED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.4,1.39,-0.0071,64.5,78.33,0.2144,1.07,1.17,0.0935,19622.0,19468.0,-0.0078,20919.0,22761.0,0.0881,121.0,201.0,0.6612
NONG SHIM,1911G - PREMIUM INSTANT FRIED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.03,1.12,0.0874,15.5,22.33,0.4406,1.0,1.06,0.06,20171.0,20042.0,-0.0064,20171.0,21314.0,0.0567,31.0,63.0,1.0323
PALDO,1911G - PREMIUM INSTANT FRIED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.0,1.22,0.22,242.0,25.33,-0.8953,1.21,1.06,-0.124,26700.0,31493.0,0.1795,32307.0,33243.0,0.029,400.0,72.0,-0.82
SAMYANG,1911G - PREMIUM INSTANT FRIED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.37,1.34,-0.0219,429.0,396.0,-0.0769,1.22,1.26,0.0328,34215.0,33370.0,-0.0247,41641.0,42085.0,0.0107,705.0,942.0,0.3362
TASTY,1911G - PREMIUM INSTANT FRIED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.81,1.71,-0.0552,196.0,205.33,0.0476,1.22,1.28,0.0492,11160.0,10448.0,-0.0638,13587.0,13325.0,-0.0193,322.0,483.0,0.5
WONHAE,1911G - PREMIUM INSTANT FRIED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.04,1.09,0.0481,23.5,14.33,-0.3902,1.09,1.0,-0.0826,14983.0,15700.0,0.0479,16377.0,15700.0,-0.0413,43.0,43.0,0.0
POP MIE,1912A - INSTANT FRIED NOODLE CUP,1912 - INSTANT NOODLE CUP,NOODLE,1.57,1.57,0.0,494.0,403.33,-0.1835,1.16,1.25,0.0776,9820.0,9860.0,0.0041,11348.0,12312.0,0.0849,855.0,969.0,0.1333
SEDAAP,1912A - INSTANT FRIED NOODLE CUP,1912 - INSTANT NOODLE CUP,NOODLE,1.65,1.61,-0.0242,273.0,269.67,-0.0122,1.16,1.29,0.1121,9820.0,9468.0,-0.0358,11359.0,12236.0,0.0772,472.0,626.0,0.3263
GAGA,1912B - INSTANT BOILED NOODLE CUP 35-75G,1912 - INSTANT NOODLE CUP,NOODLE,1.46,1.18,-0.1918,149.5,48.67,-0.6744,1.12,1.11,-0.0089,8607.0,7499.0,-0.1287,9639.0,8294.0,-0.1395,267.0,132.0,-0.5056
POP MIE,1912B - INSTANT BOILED NOODLE CUP 35-75G,1912 - INSTANT NOODLE CUP,NOODLE,1.95,2.02,0.0359,1399.0,1348.0,-0.0365,1.25,1.34,0.072,12277.0,12172.0,-0.0086,15335.0,16261.0,0.0604,2240.0,3027.0,0.3513
RASA JUARA,1912B - INSTANT BOILED NOODLE CUP 35-75G,1912 - INSTANT NOODLE CUP,NOODLE,1.0,1.25,0.25,7.0,2.67,-0.6186,1.08,1.0,-0.0741,16986.0,20725.0,0.2201,18292.0,20725.0,0.133,13.0,8.0,-0.3846
SAMI RAOS,1912B - INSTANT BOILED NOODLE CUP 35-75G,1912 - INSTANT NOODLE CUP,NOODLE,1.0,,,0.5,,,1.0,,,20100.0,,,20100.0,,,1.0,,
SEDAAP,1912B - INSTANT BOILED NOODLE CUP 35-75G,1912 - INSTANT NOODLE CUP,NOODLE,1.45,1.47,0.0138,235.0,219.67,-0.0652,1.18,1.23,0.0424,8090.0,8167.0,0.0095,9553.0,10023.0,0.0492,398.0,537.0,0.3492
MOMMY,1912C - INSTANT BOILED NOODLE CUP 77-100G,1912 - INSTANT NOODLE CUP,NOODLE,,1.0,,,0.33,,,1.0,,,14900.0,,,14900.0,,,1.0,
RASA JUARA,1912C - INSTANT BOILED NOODLE CUP 77-100G,1912 - INSTANT NOODLE CUP,NOODLE,2.0,2.0,0.0,0.5,0.67,0.34,1.0,1.0,0.0,39800.0,39800.0,0.0,39800.0,39800.0,0.0,1.0,2.0,1.0
SEDAAP,1912C - INSTANT BOILED NOODLE CUP 77-100G,1912 - INSTANT NOODLE CUP,NOODLE,1.69,1.7,0.0059,385.0,397.67,0.0329,1.18,1.25,0.0593,9384.0,9382.0,-0.0002,11065.0,11683.0,0.0559,653.0,958.0,0.4671
ALFA,1912D - PREMIUM INSTANT NOODLE CUP,1912 - INSTANT NOODLE CUP,NOODLE,1.23,1.18,-0.0407,84.0,65.33,-0.2223,1.04,1.07,0.0288,16401.0,14917.0,-0.0905,17008.0,15977.0,-0.0606,162.0,183.0,0.1296
ARIRANG,1912D - PREMIUM INSTANT NOODLE CUP,1912 - INSTANT NOODLE CUP,NOODLE,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.5,0.5,59000.0,58500.0,-0.0085,59000.0,87750.0,0.4873,1.0,2.0,1.0
GEKIKARA,1912D - PREMIUM INSTANT NOODLE CUP,1912 - INSTANT NOODLE CUP,NOODLE,1.12,1.18,0.0536,41.5,35.33,-0.1487,1.06,1.03,-0.0283,17267.0,18276.0,0.0584,18374.0,18809.0,0.0237,78.0,103.0,0.3205
NISSIN,1912D - PREMIUM INSTANT NOODLE CUP,1912 - INSTANT NOODLE CUP,NOODLE,1.21,1.43,0.1818,14.5,30.33,1.0917,1.12,1.25,0.1161,10121.0,12087.0,0.1942,11288.0,15067.0,0.3348,26.0,73.0,1.8077
NONG SHIM,1912D - PREMIUM INSTANT NOODLE CUP,1912 - INSTANT NOODLE CUP,NOODLE,1.0,1.0,0.0,0.5,1.0,1.0,1.0,3.0,2.0,22500.0,21900.0,-0.0267,22500.0,65700.0,1.92,1.0,1.0,0.0
ARIRANG,1913A - INSTANT RICE NOODLE,1913 - INSTANT RICE NOODLE,NOODLE,2.88,1.6,-0.4444,4.0,8.33,1.0825,1.0,1.14,0.14,31325.0,17324.0,-0.447,31325.0,19686.0,-0.3716,8.0,22.0,1.75
BIHUNKU,1913A - INSTANT RICE NOODLE,1913 - INSTANT RICE NOODLE,NOODLE,2.37,2.52,0.0633,669.5,620.33,-0.0734,1.27,1.32,0.0394,9462.0,9670.0,0.022,11976.0,12808.0,0.0695,1058.0,1405.0,0.328
FINNA,1913A - INSTANT RICE NOODLE,1913 - INSTANT RICE NOODLE,NOODLE,3.0,2.58,-0.14,7.0,8.0,0.1429,1.0,1.09,0.09,7200.0,6133.0,-0.1482,7200.0,6691.0,-0.0707,14.0,22.0,0.5714
SUPER BIHUN,1913A - INSTANT RICE NOODLE,1913 - INSTANT RICE NOODLE,NOODLE,2.09,2.06,-0.0144,112.5,130.0,0.1556,1.21,1.2,-0.0083,12567.0,12115.0,-0.036,15202.0,14494.0,-0.0466,186.0,326.0,0.7527
3 AYAM,1914A - EGG NOODLE,1914 - PREPARED NOODLE,NOODLE,1.47,1.5,0.0204,185.5,181.67,-0.0206,1.12,1.17,0.0446,8511.0,8606.0,0.0112,9511.0,10108.0,0.0628,332.0,464.0,0.3976
BURUNG LAYANG,1914A - EGG NOODLE,1914 - PREPARED NOODLE,NOODLE,1.84,1.83,-0.0054,68.5,88.0,0.2847,1.13,1.13,0.0,11748.0,11873.0,0.0106,13302.0,13396.0,0.0071,121.0,234.0,0.9339
SAU TAO,1914A - EGG NOODLE,1914 - PREPARED NOODLE,NOODLE,1.0,,,0.5,,,1.0,,,36000.0,,,36000.0,,,1.0,,
NARAYA,1914B - RICE NOODLE,1914 - PREPARED NOODLE,NOODLE,1.0,,,0.5,,,1.0,,,17500.0,,,17500.0,,,1.0,,
ROSE BRAND,1914B - RICE NOODLE,1914 - PREPARED NOODLE,NOODLE,1.0,2.0,1.0,0.5,0.33,-0.34,1.0,1.0,0.0,10000.0,20000.0,1.0,10000.0,20000.0,1.0,1.0,1.0,0.0
TANAM JAGUNG,1914B - RICE NOODLE,1914 - PREPARED NOODLE,NOODLE,1.13,1.17,0.0354,94.5,85.0,-0.1005,1.15,1.19,0.0348,13262.0,13725.0,0.0349,15284.0,16355.0,0.0701,164.0,214.0,0.3049
CRYSTAL,1923A - INSTANT PORRIDGE,1923 - INSTANT PORRIDGE,NOODLE,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,43500.0,47167.0,0.0843,43500.0,47167.0,0.0843,1.0,3.0,2.0
KIMBO,1923A - INSTANT PORRIDGE,1923 - INSTANT PORRIDGE,NOODLE,1.25,1.36,0.088,24.0,14.67,-0.3888,1.33,1.26,-0.0526,13410.0,14802.0,0.1038,17881.0,18609.0,0.0407,36.0,35.0,-0.0278
SUPER BUBUR,1923A - INSTANT PORRIDGE,1923 - INSTANT PORRIDGE,NOODLE,2.61,2.67,0.023,274.5,256.33,-0.0662,1.2,1.25,0.0417,10643.0,10912.0,0.0253,12785.0,13644.0,0.0672,457.0,615.0,0.3457
YUUKA,1923A - INSTANT PORRIDGE,1923 - INSTANT PORRIDGE,NOODLE,,1.0,,,0.33,,,1.0,,,19900.0,,,19900.0,,,1.0,
CLEAR,3211B - SHAMPOO 70-100ML,3211 - SHAMPOO,PERSONAL CARE,1.0,1.0,0.0,17.0,19.33,0.1371,1.06,1.02,-0.0377,16600.0,16528.0,-0.0043,17638.0,16818.0,-0.0465,32.0,57.0,0.7812
ELLIPS,3211B - SHAMPOO 70-100ML,3211 - SHAMPOO,PERSONAL CARE,1.0,1.0,0.0,1.5,0.33,-0.78,1.0,1.0,0.0,36233.0,36900.0,0.0184,36233.0,36900.0,0.0184,3.0,1.0,-0.6667
ERHA,3211B - SHAMPOO 70-100ML,3211 - SHAMPOO,PERSONAL CARE,,1.0,,,0.33,,,1.0,,,70000.0,,,70000.0,,,1.0,
HEAD & SHOULDER,3211B - SHAMPOO 70-100ML,3211 - SHAMPOO,PERSONAL CARE,1.08,1.02,-0.0556,44.0,68.0,0.5455,1.09,1.1,0.0092,27952.0,25375.0,-0.0922,30368.0,27831.0,-0.0835,81.0,186.0,1.2963
LIFEBUOY,3211B - SHAMPOO 70-100ML,3211 - SHAMPOO,PERSONAL CARE,1.0,1.04,0.04,16.5,29.67,0.7982,1.0,1.06,0.06,15176.0,13046.0,-0.1404,15176.0,13823.0,-0.0892,33.0,84.0,1.5455
PANTENE,3211B - SHAMPOO 70-100ML,3211 - SHAMPOO,PERSONAL CARE,1.04,1.03,-0.0096,48.5,69.0,0.4227,1.03,1.08,0.0485,24656.0,24708.0,0.0021,25443.0,26639.0,0.047,94.0,192.0,1.0426
SUNSILK,3211B - SHAMPOO 70-100ML,3211 - SHAMPOO,PERSONAL CARE,1.03,1.0,-0.0291,19.0,7.33,-0.6142,1.03,1.0,-0.0291,13626.0,16959.0,0.2446,13995.0,16959.0,0.2118,37.0,22.0,-0.4054
CBD,3211C - SHAMPOO 130-250ML,3211 - SHAMPOO,PERSONAL CARE,1.0,1.0,0.0,3.0,0.67,-0.7767,1.0,1.0,0.0,41633.0,44200.0,0.0617,41633.0,44200.0,0.0617,6.0,2.0,-0.6667
CLEAR,3211C - SHAMPOO 130-250ML,3211 - SHAMPOO,PERSONAL CARE,1.59,1.28,-0.195,170.0,137.0,-0.1941,1.15,1.19,0.0348,57374.0,46619.0,-0.1875,65902.0,55377.0,-0.1597,296.0,346.0,0.1689
DOVE,3211C - SHAMPOO 130-250ML,3211 - SHAMPOO,PERSONAL CARE,1.07,1.06,-0.0093,51.5,62.0,0.2039,1.16,1.16,0.0,29796.0,28942.0,-0.0287,34483.0,33645.0,-0.0243,89.0,160.0,0.7978
EMERON,3211C - SHAMPOO 130-250ML,3211 - SHAMPOO,PERSONAL CARE,1.27,1.29,0.0157,266.0,288.0,0.0827,1.21,1.32,0.0909,27910.0,28334.0,0.0152,33746.0,37318.0,0.1058,440.0,656.0,0.4909
HEAD & SHOULDER,3211C - SHAMPOO 130-250ML,3211 - SHAMPOO,PERSONAL CARE,1.28,1.29,0.0078,366.5,300.67,-0.1796,1.15,1.19,0.0348,47581.0,47822.0,0.0051,54581.0,57057.0,0.0454,639.0,756.0,0.1831
INTENSE,3211C - SHAMPOO 130-250ML,3211 - SHAMPOO,PERSONAL CARE,3.17,,,3.0,,,2.0,,,447850.0,,,895700.0,,,3.0,,
LIFEBUOY,3211C - SHAMPOO 130-250ML,3211 - SHAMPOO,PERSONAL CARE,1.19,1.51,0.2689,130.0,58.33,-0.5513,1.1,1.08,-0.0182,32063.0,35714.0,0.1139,35323.0,38580.0,0.0922,236.0,162.0,-0.3136
MAKARIZO,3211C - SHAMPOO 130-250ML,3211 - SHAMPOO,PERSONAL CARE,1.03,1.05,0.0194,126.0,129.67,0.0291,1.11,1.2,0.0811,28505.0,29322.0,0.0287,31506.0,35205.0,0.1174,228.0,324.0,0.4211
MUSTIKA RATU,3211C - SHAMPOO 130-250ML,3211 - SHAMPOO,PERSONAL CARE,1.0,1.0,0.0,1.5,1.67,0.1133,1.0,1.0,0.0,26900.0,26900.0,0.0,26900.0,26900.0,0.0,3.0,5.0,0.6667
NATUR,3211C - SHAMPOO 130-250ML,3211 - SHAMPOO,PERSONAL CARE,1.02,1.03,0.0098,27.0,22.33,-0.173,1.15,1.2,0.0435,35744.0,36651.0,0.0254,41068.0,43850.0,0.0677,47.0,56.0,0.1915
