section,category,subcategory,brand_a,brand_b,trans_ab,trans_ab_pm,avg_qty_a_when_pair,avg_qty_b_when_pair
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,BOOM,SAYANG,9,3.0000000000000000,1.3000000000000000,1.1000000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,BOOM,SOKLIN,4,1.3333333333333333,1.7500000000000000,1.2500000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,BUKRIM,DAIA,3,1.5000000000000000,1.3333333333333333,1.3333333333333333
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,BUKRIM,JAZ1,3,1.5000000000000000,1.2500000000000000,1.00000000000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,BUKRIM,RINSO,6,2.0000000000000000,1.3333333333333333,1.00000000000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,BUKRIM,SAYANG,4,1.3333333333333333,1.2500000000000000,1.5000000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,BUKRIM,SOKLIN,4,1.3333333333333333,1.6666666666666667,1.5000000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,BUKRIM,TOTAL,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,DAIA,JAZ1,4,1.3333333333333333,1.5000000000000000,1.00000000000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,DAIA,RINSO,14,4.6666666666666667,3.0555555555555556,4.4444444444444444
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,DAIA,SAYANG,7,2.3333333333333333,2.5384615384615385,3.6923076923076923
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,DAIA,SOKLIN,36,12.0000000000000000,2.3243243243243243,1.8513513513513514
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,JAZ1,RINSO,3,1.00000000000000000000,1.5000000000000000,3.2500000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,JAZ1,SAYANG,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,JAZ1,SOKLIN,5,1.6666666666666667,1.1666666666666667,1.3333333333333333
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,RINSO,SAYANG,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,RINSO,SOKLIN,24,8.0000000000000000,1.7575757575757576,1.6666666666666667
HOUSE HOLD,3711 - POWDER DETERGENT,3711C - POWDER DETERGENT 601-990G,SAYANG,SOKLIN,9,3.0000000000000000,2.2857142857142857,1.7142857142857143
HOUSE HOLD,3711 - POWDER DETERGENT,3711D - POWDER DETERGENT 1-2 KG,DAIA,JAZ1,27,9.0000000000000000,1.1034482758620690,1.2413793103448276
HOUSE HOLD,3711 - POWDER DETERGENT,3711D - POWDER DETERGENT 1-2 KG,DAIA,RINSO,17,5.6666666666666667,1.2800000000000000,1.2000000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711D - POWDER DETERGENT 1-2 KG,DAIA,SOKLIN,100,33.3333333333333333,1.3483870967741935,1.4129032258064516
HOUSE HOLD,3711 - POWDER DETERGENT,3711D - POWDER DETERGENT 1-2 KG,JAZ1,RINSO,15,5.0000000000000000,1.1111111111111111,1.2222222222222222
HOUSE HOLD,3711 - POWDER DETERGENT,3711D - POWDER DETERGENT 1-2 KG,JAZ1,SOKLIN,34,11.3333333333333333,1.4666666666666667,1.6000000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711D - POWDER DETERGENT 1-2 KG,K1000,TRIPLE DICE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,3711 - POWDER DETERGENT,3711D - POWDER DETERGENT 1-2 KG,RINSO,SOKLIN,42,14.0000000000000000,1.1632653061224490,1.2448979591836735
HOUSE HOLD,3714 - LIQUID DETERGENT,3714A - LIQUID DETERGENT BOTTLE,GENTLE GEN,SAYANG,4,1.3333333333333333,1.00000000000000000000,1.7500000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714A - LIQUID DETERGENT BOTTLE,GENTLE GEN,SOKLIN,153,51.0000000000000000,1.8041666666666667,1.5916666666666667
HOUSE HOLD,3714 - LIQUID DETERGENT,3714A - LIQUID DETERGENT BOTTLE,GENTLE GEN,SOSOFT,254,84.6666666666666667,1.3853006681514477,1.3986636971046771
HOUSE HOLD,3714 - LIQUID DETERGENT,3714A - LIQUID DETERGENT BOTTLE,SAYANG,SOKLIN,4,1.3333333333333333,1.2000000000000000,1.8000000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714A - LIQUID DETERGENT BOTTLE,SAYANG,SOSOFT,9,3.0000000000000000,1.2222222222222222,1.1111111111111111
HOUSE HOLD,3714 - LIQUID DETERGENT,3714A - LIQUID DETERGENT BOTTLE,SOKLIN,SOSOFT,72,24.0000000000000000,1.6194690265486726,1.4867256637168142
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,BOOM,BUKRIM,11,5.5000000000000000,1.6153846153846154,1.2307692307692308
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,BOOM,GENTLE GEN,4,1.3333333333333333,1.00000000000000000000,1.2500000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,BOOM,JAZ1,21,7.0000000000000000,1.3571428571428571,1.3214285714285714
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,BOOM,RINSO,28,9.3333333333333333,1.3720930232558140,1.3255813953488372
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,BOOM,SAYANG,23,7.6666666666666667,1.5862068965517241,1.6206896551724138
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,BOOM,SOKLIN,114,38.0000000000000000,1.4648648648648649,1.4756756756756757
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,BUKRIM,GENTLE GEN,5,2.5000000000000000,1.00000000000000000000,2.2000000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,BUKRIM,JAZ1,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,BUKRIM,MAX BIO+,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,BUKRIM,RINSO,4,2.0000000000000000,1.7500000000000000,2.0000000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,BUKRIM,SAYANG,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,BUKRIM,SOKLIN,27,9.0000000000000000,1.2972972972972973,1.2702702702702703
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,GENTLE GEN,JAZ1,7,2.3333333333333333,2.1250000000000000,1.7500000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,GENTLE GEN,RINSO,16,5.3333333333333333,2.3000000000000000,1.5000000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,GENTLE GEN,SAYANG,4,1.3333333333333333,2.7500000000000000,1.2500000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,GENTLE GEN,SOKLIN,30,10.0000000000000000,1.8085106382978723,1.5531914893617021
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,JAZ1,RINSO,49,16.3333333333333333,1.3287671232876712,1.3150684931506849
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,JAZ1,SAYANG,5,1.6666666666666667,1.6250000000000000,1.1250000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,JAZ1,SOKLIN,110,36.6666666666666667,1.5056179775280899,1.6067415730337079
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,MAX BIO+,SOKLIN,1,0.50000000000000000000,3.0000000000000000,1.00000000000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,RINSO,SAYANG,8,2.6666666666666667,1.3076923076923077,1.7692307692307692
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,RINSO,SOKLIN,281,93.6666666666666667,1.4579831932773109,1.4516806722689076
HOUSE HOLD,3714 - LIQUID DETERGENT,3714B - LIQUID DETERGENT 400-900ML,SAYANG,SOKLIN,43,14.3333333333333333,1.4939759036144578,1.4457831325301205
HOUSE HOLD,3714 - LIQUID DETERGENT,3714C - LIQUID DETERGENT >1000ML,BUKRIM,RINSO,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714C - LIQUID DETERGENT >1000ML,BUKRIM,SAYANG,74,24.6666666666666667,1.1578947368421053,1.2315789473684211
HOUSE HOLD,3714 - LIQUID DETERGENT,3714C - LIQUID DETERGENT >1000ML,BUKRIM,SOKLIN,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714C - LIQUID DETERGENT >1000ML,BUKRIM,SPUME,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714C - LIQUID DETERGENT >1000ML,RINSO,SAYANG,10,3.3333333333333333,1.1538461538461538,1.00000000000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714C - LIQUID DETERGENT >1000ML,RINSO,SOKLIN,10,3.3333333333333333,1.00000000000000000000,1.1818181818181818
HOUSE HOLD,3714 - LIQUID DETERGENT,3714C - LIQUID DETERGENT >1000ML,SAYANG,SOKLIN,2,0.66666666666666666667,1.00000000000000000000,2.0000000000000000
HOUSE HOLD,3714 - LIQUID DETERGENT,3714C - LIQUID DETERGENT >1000ML,SAYANG,SPUME,2,1.00000000000000000000,1.6666666666666667,1.6666666666666667
HOUSE HOLD,3716 - MATIC LIQUID DETERGENT,3716A - MATIC LIQUID DETERGENT,ATTACK,RINSO,15,5.0000000000000000,1.3333333333333333,1.4000000000000000
HOUSE HOLD,3716 - MATIC LIQUID DETERGENT,3716A - MATIC LIQUID DETERGENT,RINSO,SOKLIN,7,2.3333333333333333,1.2857142857142857,1.1428571428571429
HOUSE HOLD,3721 - BLEACH,3721A - BLEACH,BAYCLIN,PROCLIN,30,10.0000000000000000,1.1666666666666667,1.0333333333333333
HOUSE HOLD,3721 - BLEACH,3721A - BLEACH,BAYCLIN,VANISH,61,20.3333333333333333,1.1846153846153846,1.4153846153846154
HOUSE HOLD,3721 - BLEACH,3721A - BLEACH,PROCLIN,VANISH,26,8.6666666666666667,1.1428571428571429,1.2500000000000000
HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3722C - CONCENTRATE SOFTENER 600-800ML,AVA,ROYALE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3722C - CONCENTRATE SOFTENER 600-800ML,DOWNY,MOLTO,52,17.3333333333333333,1.6666666666666667,2.2162162162162162
HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3722C - CONCENTRATE SOFTENER 600-800ML,DOWNY,ROYALE,65,21.6666666666666667,1.5000000000000000,1.5113636363636364
HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3722C - CONCENTRATE SOFTENER 600-800ML,DOWNY,SOKLIN,14,4.6666666666666667,1.7142857142857143,1.6428571428571429
HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3722C - CONCENTRATE SOFTENER 600-800ML,MOLTO,ROYALE,128,42.6666666666666667,1.5388349514563107,1.3203883495145631
HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3722C - CONCENTRATE SOFTENER 600-800ML,MOLTO,SOKLIN,86,28.6666666666666667,1.9270833333333333,1.5729166666666667
HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3722C - CONCENTRATE SOFTENER 600-800ML,ROYALE,SOKLIN,210,70.0000000000000000,1.4480286738351254,1.2831541218637993
HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3722D - CONCENTRATE SOFTENER 900ML-2L,DOWNY,MOLTO,1,0.33333333333333333333,9.0000000000000000,6.0000000000000000
HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3722D - CONCENTRATE SOFTENER 900ML-2L,PROKLEEN,SPUME,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,3723E - DILUTE FRAGRANCE 800-900ML,MOLTO,SOKLIN,255,85.0000000000000000,1.6268656716417910,1.7206823027718550
HOUSE HOLD,3724 - IRONING,3724C - IRONING REF 200-500ML,KISPRAY,MOLTO,111,37.0000000000000000,2.2363636363636364,1.6909090909090909
HOUSE HOLD,3724 - IRONING,3724C - IRONING REF 200-500ML,KISPRAY,RAPIKA,160,53.3333333333333333,2.1757322175732218,2.0627615062761506
HOUSE HOLD,3724 - IRONING,3724C - IRONING REF 200-500ML,MOLTO,RAPIKA,257,85.6666666666666667,1.4880382775119617,1.6555023923444976
HOUSE HOLD,4251 - CLEANING EQUIPMENT,4251A - CLEANING EQUIPMENT HOME,ALFAMART,SCORLINES,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,4251 - CLEANING EQUIPMENT,4251A - CLEANING EQUIPMENT HOME,BAGUS,MISTER KLINNER,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,4251 - CLEANING EQUIPMENT,4251A - CLEANING EQUIPMENT HOME,BAGUS,SCOTCH BRITE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,4251 - CLEANING EQUIPMENT,4251A - CLEANING EQUIPMENT HOME,MISTER KLINNER,SCOTCH BRITE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
HOUSE HOLD,4251 - CLEANING EQUIPMENT,4251C - CLEANING EQUIPMENT KITCHEN,ALFA,ALFAMART,17,5.6666666666666667,1.0588235294117647,1.0588235294117647
HOUSE HOLD,4251 - CLEANING EQUIPMENT,4251C - CLEANING EQUIPMENT KITCHEN,ALFA,POLYTEX,8,2.6666666666666667,1.00000000000000000000,1.1250000000000000
HOUSE HOLD,4251 - CLEANING EQUIPMENT,4251C - CLEANING EQUIPMENT KITCHEN,ALFA,SCOTCH BRITE,60,20.0000000000000000,1.00000000000000000000,1.1492537313432836
HOUSE HOLD,4251 - CLEANING EQUIPMENT,4251C - CLEANING EQUIPMENT KITCHEN,ALFAMART,POLYTEX,3,1.00000000000000000000,1.3333333333333333,1.00000000000000000000
HOUSE HOLD,4251 - CLEANING EQUIPMENT,4251C - CLEANING EQUIPMENT KITCHEN,ALFAMART,SCOTCH BRITE,28,9.3333333333333333,1.00000000000000000000,1.0303030303030303
HOUSE HOLD,4251 - CLEANING EQUIPMENT,4251C - CLEANING EQUIPMENT KITCHEN,POLYTEX,SCOTCH BRITE,31,10.3333333333333333,1.1142857142857143,1.1428571428571429
ICE CREAM,6241 - TAKE HOME ICE CREAM,6241A - TAKE HOME 300-410ML,CAMPINA,WALL'S,21,7.0000000000000000,1.0740740740740741,1.0740740740740741
ICE CREAM,6242 - IMPULSE ICE CREAM,6242A - IMPULSE CONE,CAMPINA,WALL'S,131,43.6666666666666667,1.4218750000000000,1.4114583333333333
ICE CREAM,6242 - IMPULSE ICE CREAM,6242A - IMPULSE CONE,GLICO,WALL'S,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
ICE CREAM,6242 - IMPULSE ICE CREAM,6242A - IMPULSE CONE,JOYDAY,WALL'S,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
ICE CREAM,6242 - IMPULSE ICE CREAM,6242B - IMPULSE STICK,AICE,CAMPINA,103,34.3333333333333333,1.5517241379310345,1.6436781609195402
ICE CREAM,6242 - IMPULSE ICE CREAM,6242B - IMPULSE STICK,AICE,GLICO,71,23.6666666666666667,1.3490566037735849,1.4339622641509434
ICE CREAM,6242 - IMPULSE ICE CREAM,6242B - IMPULSE STICK,AICE,KALULI,3,1.00000000000000000000,1.3333333333333333,1.3333333333333333
ICE CREAM,6242 - IMPULSE ICE CREAM,6242B - IMPULSE STICK,AICE,WALL'S,201,67.0000000000000000,1.7164948453608247,1.7963917525773196
ICE CREAM,6242 - IMPULSE ICE CREAM,6242B - IMPULSE STICK,CAMPINA,GLICO,551,183.6666666666666667,1.5230607966457023,1.4371069182389937
ICE CREAM,6242 - IMPULSE ICE CREAM,6242B - IMPULSE STICK,CAMPINA,JOYDAY,9,3.0000000000000000,1.9090909090909091,1.2727272727272727
ICE CREAM,6242 - IMPULSE ICE CREAM,6242B - IMPULSE STICK,CAMPINA,KALULI,14,4.6666666666666667,1.4736842105263158,1.3684210526315789
ICE CREAM,6242 - IMPULSE ICE CREAM,6242B - IMPULSE STICK,CAMPINA,WALL'S,1639,546.3333333333333333,1.5312879708383961,1.6172539489671932
ICE CREAM,6242 - IMPULSE ICE CREAM,6242B - IMPULSE STICK,GLICO,KALULI,3,1.00000000000000000000,1.7500000000000000,1.5000000000000000
ICE CREAM,6242 - IMPULSE ICE CREAM,6242B - IMPULSE STICK,GLICO,WALL'S,1142,380.6666666666666667,1.5192222713212550,1.6743261157755192
ICE CREAM,6242 - IMPULSE ICE CREAM,6242B - IMPULSE STICK,JOYDAY,WALL'S,16,5.3333333333333333,1.7826086956521739,1.5217391304347826
ICE CREAM,6242 - IMPULSE ICE CREAM,6242B - IMPULSE STICK,KALULI,WALL'S,8,2.6666666666666667,1.1818181818181818,2.2727272727272727
ICE CREAM,6242 - IMPULSE ICE CREAM,6242C - IMPULSE CUP,AICE,CAMPINA,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
ICE CREAM,6242 - IMPULSE ICE CREAM,6242C - IMPULSE CUP,AICE,GLICO,15,5.0000000000000000,1.6111111111111111,1.5000000000000000
ICE CREAM,6242 - IMPULSE ICE CREAM,6242C - IMPULSE CUP,AICE,KALULI,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
ICE CREAM,6242 - IMPULSE ICE CREAM,6242C - IMPULSE CUP,AICE,WALL'S,6,2.0000000000000000,1.2857142857142857,1.00000000000000000000
ICE CREAM,6242 - IMPULSE ICE CREAM,6242C - IMPULSE CUP,CAMPINA,GLICO,81,27.0000000000000000,1.2173913043478261,1.6260869565217391
ICE CREAM,6242 - IMPULSE ICE CREAM,6242C - IMPULSE CUP,CAMPINA,JOYDAY,4,1.3333333333333333,1.4000000000000000,1.2000000000000000
ICE CREAM,6242 - IMPULSE ICE CREAM,6242C - IMPULSE CUP,CAMPINA,WALL'S,126,42.0000000000000000,1.2138728323699422,1.4855491329479769
ICE CREAM,6242 - IMPULSE ICE CREAM,6242C - IMPULSE CUP,GLICO,WALL'S,298,99.3333333333333333,1.8244680851063830,1.5053191489361702
MEDICINE & BABY CARE,3111 - ANALGESIC,3111A - ANALGESIC BOTTLE,PRORIS,TEMPRA,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3111 - ANALGESIC,3111A - ANALGESIC BOTTLE,PRORIS,TERMOREX,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3111 - ANALGESIC,3111A - ANALGESIC BOTTLE,TEMPRA,TERMOREX,6,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3111 - ANALGESIC,3111B - ANALGESIC STRIP,ANTIMO,BODREX,6,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3111 - ANALGESIC,3111B - ANALGESIC STRIP,ANTIMO,OSKADON,1,0.33333333333333333333,3.0000000000000000,3.0000000000000000
MEDICINE & BABY CARE,3111 - ANALGESIC,3111B - ANALGESIC STRIP,ANTIMO,PANADOL,7,2.3333333333333333,1.3750000000000000,1.1250000000000000
MEDICINE & BABY CARE,3111 - ANALGESIC,3111B - ANALGESIC STRIP,ANTIMO,PARAMEX,7,2.3333333333333333,1.00000000000000000000,1.7142857142857143
MEDICINE & BABY CARE,3111 - ANALGESIC,3111B - ANALGESIC STRIP,BODREX,OSKADON,5,1.6666666666666667,1.1666666666666667,2.0000000000000000
MEDICINE & BABY CARE,3111 - ANALGESIC,3111B - ANALGESIC STRIP,BODREX,PANADOL,8,2.6666666666666667,1.2000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3111 - ANALGESIC,3111B - ANALGESIC STRIP,BODREX,PARAMEX,14,4.6666666666666667,1.1875000000000000,1.3750000000000000
MEDICINE & BABY CARE,3111 - ANALGESIC,3111B - ANALGESIC STRIP,OSKADON,PANADOL,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3111 - ANALGESIC,3111B - ANALGESIC STRIP,OSKADON,PARAMEX,7,2.3333333333333333,1.00000000000000000000,1.2857142857142857
MEDICINE & BABY CARE,3111 - ANALGESIC,3111B - ANALGESIC STRIP,PANADOL,PARAMEX,12,4.0000000000000000,1.00000000000000000000,1.8333333333333333
MEDICINE & BABY CARE,3112 - ANALGESIC & COLD REMEDIES,3112B - ANALGESIC & COLD REMEDIES STRIP,DECOLGEN,MIXAGRIP,9,3.0000000000000000,1.3636363636363636,1.1818181818181818
MEDICINE & BABY CARE,3112 - ANALGESIC & COLD REMEDIES,3112B - ANALGESIC & COLD REMEDIES STRIP,DECOLGEN,NEOZEP,5,1.6666666666666667,1.6000000000000000,1.4000000000000000
MEDICINE & BABY CARE,3112 - ANALGESIC & COLD REMEDIES,3112B - ANALGESIC & COLD REMEDIES STRIP,DECOLGEN,PROCOLD,6,2.0000000000000000,1.3750000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3112 - ANALGESIC & COLD REMEDIES,3112B - ANALGESIC & COLD REMEDIES STRIP,MIXAGRIP,NEOZEP,4,1.3333333333333333,1.00000000000000000000,1.2000000000000000
MEDICINE & BABY CARE,3112 - ANALGESIC & COLD REMEDIES,3112B - ANALGESIC & COLD REMEDIES STRIP,MIXAGRIP,PANADOL,4,1.3333333333333333,1.4000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3112 - ANALGESIC & COLD REMEDIES,3112B - ANALGESIC & COLD REMEDIES STRIP,MIXAGRIP,PROCOLD,38,12.6666666666666667,1.1489361702127660,1.0851063829787234
MEDICINE & BABY CARE,3112 - ANALGESIC & COLD REMEDIES,3112B - ANALGESIC & COLD REMEDIES STRIP,NEOZEP,PANADOL,4,1.3333333333333333,1.2500000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3112 - ANALGESIC & COLD REMEDIES,3112B - ANALGESIC & COLD REMEDIES STRIP,NEOZEP,PROCOLD,7,2.3333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3112 - ANALGESIC & COLD REMEDIES,3112B - ANALGESIC & COLD REMEDIES STRIP,PANADOL,PROCOLD,6,2.0000000000000000,1.00000000000000000000,1.2857142857142857
MEDICINE & BABY CARE,3113 - ANTACIDS,3113B - ANTACIDS STRIP,ESEMAG,POLYSILANE,2,1.00000000000000000000,2.5000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3113 - ANTACIDS,3113B - ANTACIDS STRIP,ESEMAG,PROMAG,19,6.3333333333333333,2.2000000000000000,1.2000000000000000
MEDICINE & BABY CARE,3113 - ANTACIDS,3113B - ANTACIDS STRIP,MYLANTA,PROMAG,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3113 - ANTACIDS,3113B - ANTACIDS STRIP,POLYSILANE,PROMAG,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,ACTIFED,IM-BOOST,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,ACTIFED,LASERIN,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,ACTIFED,OBH,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,ACTIFED,WOODS',3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,HERBAKOF,IM-BOOST,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,HERBAKOF,KOMIX,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,HERBAKOF,LASERIN,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,HERBAKOF,OB HERBAL,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,HERBAKOF,VICKS,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,HERBAKOF,WOODS',2,1.00000000000000000000,1.5000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,IM-BOOST,KOMIX,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,IM-BOOST,LASERIN,2,0.66666666666666666667,1.5000000000000000,1.5000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,IM-BOOST,OB HERBAL,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
